standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide
O=C(Nc1ccccc1Cl)C1Sc2nnc(-c3ccccc3)n2NC1c1ccc(F)cc1,1.7941771665585324,HIT105846771,O=C(Nc1ccccc1Cl)C1Sc2nnc(-c3ccccc3)n2NC1c1ccc(F)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:27029,O=C(Nc1ccccc1Cl)[C@@H]1Sc2nnc(-c3ccccc3)n2N[C@H]1c1ccc(F)cc1,-6.20462
COc1ccc(NC(=O)Cn2c(=O)c3nnc(C)n3c3ncccc32)c(C)c1,0.6973587345425999,HIT105889965,COc1ccc(NC(=O)Cn2c(=O)c3nnc(C)n3c3ncccc32)c(C)c1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:15898,COc1ccc(NC(=O)Cn2c(=O)c3nnc(C)n3c3ncccc32)c(C)c1,-5.93931
Cc1cccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc(Br)cc4)no3)c2=O)c1C,0.41860481037934394,HIT105963682,Cc1cccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc(Br)cc4)no3)c2=O)c1C,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:26627,Cc1cccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc(Br)cc4)no3)c2=O)c1C,-5.87611
COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccc(C)c5)CC4)ncnc32)cc1,1.1302003732454735,HIT105966822,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccc(C)c5)CC4)ncnc32)cc1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:12473,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccc(C)c5)CC4)ncnc32)cc1,-6.15049
Cc1ccc2oc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)cc(C)c3O)nc2c1,1.9885985540154303,HIT105986420,Cc1ccc2oc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)cc(C)c3O)nc2c1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:26265,Cc1ccc2oc(-c3cc(NC(=O)c4ccc5c(c4)OCCO5)cc(C)c3O)nc2c1,-5.87098
Cc1ccc2nc(-n3nc(C)c4c3NC(=O)CC4c3cccc(OCC(N)=O)c3)sc2c1,1.9794681971270731,HIT106091052,Cc1ccc2nc(-n3nc(C)c4c3NC(=O)CC4c3cccc(OCC(N)=O)c3)sc2c1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:13009,Cc1ccc2nc(-n3nc(C)c4c3NC(=O)C[C@@H]4c3cccc(OCC(N)=O)c3)sc2c1,-5.86033
COc1ccccc1C(=O)N(C)CCc1noc(-c2cc3cc(C)ccc3[nH]2)n1,1.6409589959995117,HIT106138035,COc1ccccc1C(=O)N(C)CCc1noc(-c2cc3cc(C)ccc3[nH]2)n1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:19230,COc1ccccc1C(=O)N(C)CCc1noc(-c2cc3cc(C)ccc3[nH]2)n1,-5.91834
Cc1ccc(N2CCCN(Cc3cccc(OC(F)(F)F)c3)C2=O)c(NC(=O)c2ccccc2Cl)c1,2.0414399732650588,HIT106166270,Cc1ccc(N2CCCN(Cc3cccc(OC(F)(F)F)c3)C2=O)c(NC(=O)c2ccccc2Cl)c1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:23007,Cc1ccc(N2CCCN(Cc3cccc(OC(F)(F)F)c3)C2=O)c(NC(=O)c2ccccc2Cl)c1,-5.86962
Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(F)cc4)c3)C(=O)N(Cc3ccco3)C2=O)cc1C,1.7840982848486795,HIT106166614,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(F)cc4)c3)C(=O)N(Cc3ccco3)C2=O)cc1C,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:35204,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(F)cc4)c3)C(=O)N(Cc3ccco3)C2=O)cc1C,-6.621
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1C,1.9185918063076295,HIT106170340,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1C,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:22526,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccccc4Cl)cc3)C2=O)cc1C,-6.3531
COc1ccc(C2(c3ccccc3F)C=Cc3c(ccc4cc5ccccc5cc34)O2)cc1,1.668483039025315,HIT106249104,COc1ccc(C2(c3ccccc3F)C=Cc3c(ccc4cc5ccccc5cc34)O2)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:5287,COc1ccc([C@@]2(c3ccccc3F)C=Cc3c(ccc4cc5ccccc5cc34)O2)cc1,-6.33232
COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c1,2.0370431001004046,HIT106293169,COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:25132,COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c1,-6.70959
COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccc(C)cc2)C1=O,1.7857687509290985,HIT106322357,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccc(C)cc2)C1=O,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:10400,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccc(C)cc2)C1=O,-6.7297
Cc1[nH]c2ccccc2c1C(c1ccc(-c2cccc(Br)c2)o1)c1c(C)[nH]c2ccccc12,1.3473954726423012,HIT106386893,Cc1[nH]c2ccccc2c1C(c1ccc(-c2cccc(Br)c2)o1)c1c(C)[nH]c2ccccc12,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:38939,Cc1[nH]c2ccccc2c1C(c1ccc(-c2cccc(Br)c2)o1)c1c(C)[nH]c2ccccc12,-6.14938
COc1ccc(-n2c(=O)c3ccc(C(=O)NCCc4ccccc4)cc3n(CC(=O)NC3CCCCC3)c2=O)cc1,1.1303016487085082,HIT106431880,COc1ccc(-n2c(=O)c3ccc(C(=O)NCCc4ccccc4)cc3n(CC(=O)NC3CCCCC3)c2=O)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:11398,COc1ccc(-n2c(=O)c3ccc(C(=O)NCCc4ccccc4)cc3n(CC(=O)NC3CCCCC3)c2=O)cc1,-6.27352
COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,0.49223121396351954,HIT106436821,COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:17459,COc1ccccc1-c1c(-c2ccc(Cl)cc2)c2cc3c(cc2[nH]c1=O)OCCO3,-6.03571
O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,0.7131193484693079,HIT106451596,O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:25033,O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-5.98372
Cn1c(=O)c2c(nc(CN(Cc3ccccc3)Cc3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O,0.3759933811953382,HIT106455276,Cn1c(=O)c2c(nc(CN(Cc3ccccc3)Cc3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:9911,Cn1c(=O)c2c(nc(CN(Cc3ccccc3)Cc3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O,-6.01291
Cc1ccc(C2=CC(c3ccc(F)cc3)n3ncnc3N2)cc1C,1.8568140255331622,HIT106486942,Cc1ccc(C2=CC(c3ccc(F)cc3)n3ncnc3N2)cc1C,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24886,Cc1ccc(C2=C[C@H](c3ccc(F)cc3)n3ncnc3N2)cc1C,-7.29553
Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCOCC5)n4)ccn3n2)c(C)c1,1.4777495012305357,HIT106510571,Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCOCC5)n4)ccn3n2)c(C)c1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:4350,Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCOCC5)n4)ccn3n2)c(C)c1,-5.96625
O=c1[nH]c2c(c(=O)[nH]1)C(c1cccc(Br)c1)c1c(ccc3ccccc13)N2,1.7205239443155,HIT106516675,O=c1[nH]c2c(c(=O)[nH]1)C(c1cccc(Br)c1)c1c(ccc3ccccc13)N2,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:22551,O=c1[nH]c2c(c(=O)[nH]1)[C@H](c1cccc(Br)c1)c1c(ccc3ccccc13)N2,-6.00732
Cn1c2c(c(=O)n(C)c1=O)C(c1ccc(-c3ccccc3)cc1)CC(=O)N2,2.3315965772167555,HIT106591075,Cn1c2c(c(=O)n(C)c1=O)C(c1ccc(-c3ccccc3)cc1)CC(=O)N2,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:29115,Cn1c2c(c(=O)n(C)c1=O)[C@H](c1ccc(-c3ccccc3)cc1)CC(=O)N2,-6.28508
Cc1ccc(-n2nc(C)c3sc(N4CCCC(C(=O)NCc5ccc(F)cc5)C4)nc32)cc1,1.7333692145470312,HIT106644421,Cc1ccc(-n2nc(C)c3sc(N4CCCC(C(=O)NCc5ccc(F)cc5)C4)nc32)cc1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:6791,Cc1ccc(-n2nc(C)c3sc(N4CCC[C@@H](C(=O)NCc5ccc(F)cc5)C4)nc32)cc1,-6.09486
O=C(Cn1ccn2nc(-c3ccc4c(c3)OCO4)cc2c1=O)Nc1ccc2c(c1)OCO2,2.334798834616165,HIT106672845,O=C(Cn1ccn2nc(-c3ccc4c(c3)OCO4)cc2c1=O)Nc1ccc2c(c1)OCO2,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:28605,O=C(Cn1ccn2nc(-c3ccc4c(c3)OCO4)cc2c1=O)Nc1ccc2c(c1)OCO2,-6.15208
Cc1ccc(-c2c(C(=O)Nc3ccc(C)cc3Cl)oc(=O)c3ccccc23)cc1,1.421795694499231,HIT106677777,Cc1ccc(-c2c(C(=O)Nc3ccc(C)cc3Cl)oc(=O)c3ccccc23)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:4555,Cc1ccc(-c2c(C(=O)Nc3ccc(C)cc3Cl)oc(=O)c3ccccc23)cc1,-5.96504
Cc1ccc(NC(=O)C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1Cl,1.9073736340843135,HIT106711308,Cc1ccc(NC(=O)C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1Cl,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:3146,Cc1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1Cl,-6.69233
CN(C(=O)Cc1c[nH]c2ccccc12)C(C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,2.115935246617624,HIT106728203,CN(C(=O)Cc1c[nH]c2ccccc12)C(C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_9.sdf:38850,CN(C(=O)Cc1c[nH]c2ccccc12)[C@H](C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,-6.21669
Cc1cc(Cl)ccc1NC(C)C(=O)NN=Cc1c2ccccc2cc2ccccc12,1.8152265273697012,HIT106738956,Cc1cc(Cl)ccc1NC(C)C(=O)N/N=C/c1c2ccccc2cc2ccccc12,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:900,Cc1cc(Cl)ccc1N[C@H](C)C(=O)N/N=C/c1c2ccccc2cc2ccccc12,-6.10747
Cc1ccc(CNC(=O)CCc2nnc3ccc(NCc4ccc5c(c4)OCO5)nn23)cc1,1.4297763380926742,HIT106794350,Cc1ccc(CNC(=O)CCc2nnc3ccc(NCc4ccc5c(c4)OCO5)nn23)cc1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:23966,Cc1ccc(CNC(=O)CCc2nnc3ccc(NCc4ccc5c(c4)OCO5)nn23)cc1,-6.56218
Fc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2nc3ccccc3n21,0.40474963775062195,HIT106818184,Fc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2nc3ccccc3n21,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24115,Fc1ccccc1[C@@H]1C=C(c2ccc(Cl)cc2)Nc2nc3ccccc3n21,-6.54738
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)C2=O)cc1C,1.3748963963765533,HIT106852409,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)C2=O)cc1C,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:26474,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)C2=O)cc1C,-7.46988
O=C(CSc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)N1CCC(Cc2ccccc2)CC1,1.3084662405760683,HIT106989303,O=C(CSc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)N1CCC(Cc2ccccc2)CC1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:3156,O=C(CSc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)N1CCC(Cc2ccccc2)CC1,-5.9539
Cc1nnc2c(=O)n(CC(=O)Nc3cc(F)ccc3F)c3ccccc3n12,0.6027111057853803,HIT107048577,Cc1nnc2c(=O)n(CC(=O)Nc3cc(F)ccc3F)c3ccccc3n12,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:4008,Cc1nnc2c(=O)n(CC(=O)Nc3cc(F)ccc3F)c3ccccc3n12,-6.06034
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c(OC)c1,2.314265311605392,HIT107133105,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c(OC)c1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:25186,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(F)cc4)C3=O)cc2)c(OC)c1,-7.23383
COc1ccccc1-c1noc(Cn2ncn3nc(-c4ccc(C)cc4C)cc3c2=O)n1,2.277530502402766,HIT107162299,COc1ccccc1-c1noc(Cn2ncn3nc(-c4ccc(C)cc4C)cc3c2=O)n1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:24682,COc1ccccc1-c1noc(Cn2ncn3nc(-c4ccc(C)cc4C)cc3c2=O)n1,-5.86222
COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(C)cc4)C3=O)cc2)c1,2.4010952593109907,HIT107215659,COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(C)cc4)C3=O)cc2)c1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:10405,COc1cccc(C(=O)Nc2ccc(SC3=C(Nc4cc(C)ccc4OC)C(=O)N(c4ccc(C)cc4)C3=O)cc2)c1,-7.65135
COc1cccc(S(=O)(=O)N2CCN(C3=Nc4ccccc4Oc4ccc(C)cc43)CC2C)c1,2.4414570098972597,HIT107260080,COc1cccc(S(=O)(=O)N2CCN(C3=Nc4ccccc4Oc4ccc(C)cc43)CC2C)c1,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:11573,COc1cccc(S(=O)(=O)N2CCN(C3=Nc4ccccc4Oc4ccc(C)cc43)C[C@@H]2C)c1,-6.14239
COc1cccc(C2=CC(c3ccccc3C)n3c(nc4ccccc43)N2)c1,2.385668246230274,HIT107311456,COc1cccc(C2=CC(c3ccccc3C)n3c(nc4ccccc43)N2)c1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24573,COc1cccc(C2=C[C@@H](c3ccccc3C)n3c(nc4ccccc43)N2)c1,-6.59348
Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,1.4686010575132478,HIT107324544,Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:28596,Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,-6.35954
O=C1CC(C(=O)Nc2ccccc2F)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,1.6317311137766133,HIT107368780,O=C1CC(C(=O)Nc2ccccc2F)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:3024,O=C1C[C@H](C(=O)Nc2ccccc2F)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,-7.00925
Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,1.5049668721555673,HIT107388551,Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38733,Fc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,-6.1073
Cc1cc(C)cc(NC(=O)C2CCN(C(=O)c3sc4nc[nH]c(=O)c4c3C)CC2)c1,0.8918685925254548,HIT107419011,Cc1cc(C)cc(NC(=O)C2CCN(C(=O)c3sc4nc[nH]c(=O)c4c3C)CC2)c1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:3661,Cc1cc(C)cc(NC(=O)C2CCN(C(=O)c3sc4nc[nH]c(=O)c4c3C)CC2)c1,-6.18212
Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(c3ccccc3)C2=O)cc1C,1.9569757452663985,HIT107515239,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(c3ccccc3)C2=O)cc1C,-8.4,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:12337,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(c3ccccc3)C2=O)cc1C,-6.62054
O=C1CC(c2ccc(F)c(Br)c2)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,1.512526835181067,HIT107574755,O=C1CC(c2ccc(F)c(Br)c2)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:3121,O=C1C[C@H](c2ccc(F)c(Br)c2)c2c(nc(SCc3ccccc3)[nH]c2=O)N1,-6.20592
Cc1nnc2c(=O)n(CC(=O)N3CCN(c4ccccn4)CC3)c3cccnc3n12,2.1232684096301466,HIT107610198,Cc1nnc2c(=O)n(CC(=O)N3CCN(c4ccccn4)CC3)c3cccnc3n12,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:15886,Cc1nnc2c(=O)n(CC(=O)N3CCN(c4ccccn4)CC3)c3cccnc3n12,-6.32815
c1ccc(-c2cc(-c3ccccc3)[n+](CCc3c[nH]c4ccccc34)c(-c3ccccc3)c2)cc1,1.8707970529773061,HIT107618885,c1ccc(-c2cc(-c3ccccc3)[n+](CCc3c[nH]c4ccccc34)c(-c3ccccc3)c2)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:7212,c1ccc(-c2cc(-c3ccccc3)[n+](CCc3c[nH]c4ccccc34)c(-c3ccccc3)c2)cc1,-6.04699
COC(=O)c1ccccc1NC(=O)N1CCc2c([nH]c3ccccc23)C1c1ccccc1F,2.2141220448281382,HIT107630031,COC(=O)c1ccccc1NC(=O)N1CCc2c([nH]c3ccccc23)C1c1ccccc1F,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:21838,COC(=O)c1ccccc1NC(=O)N1CCc2c([nH]c3ccccc23)[C@@H]1c1ccccc1F,-5.86878
O=C1C=C(c2ccccc2)CC(c2cccc([N+](=O)[O-])c2)C1n1cnc([N+](=O)[O-])n1,0.47773157839941743,HIT211351842,O=C1C=C(c2ccccc2)C[C@H](c2cccc([N+](=O)[O-])c2)[C@H]1n1cnc([N+](=O)[O-])n1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:12091,O=C1C=C(c2ccccc2)C[C@H](c2cccc([N+](=O)[O-])c2)[C@H]1n1cnc([N+](=O)[O-])n1,-7.19279
O=C(CN1C(=O)C(=Cc2ccccc2F)Oc2ccccc21)N1CCN(c2ccccn2)CC1,1.5473019140540405,HIT211360042,O=C(CN1C(=O)/C(=C/c2ccccc2F)Oc2ccccc21)N1CCN(c2ccccn2)CC1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:37455,O=C(CN1C(=O)/C(=C/c2ccccc2F)Oc2ccccc21)N1CCN(c2ccccn2)CC1,-5.93906
COc1ccccc1CNC(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,2.507006930056824,HIT211449538,COc1ccccc1CNC(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:20573,COc1ccccc1CNC(=O)[C@@H](NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,-5.86167
Cc1cc2nc(COc3ccc(NC(=O)C=Cc4ccccc4)cc3)cc(=O)n2o1,1.623272612450951,HIT211450940,Cc1cc2nc(COc3ccc(NC(=O)/C=C/c4ccccc4)cc3)cc(=O)n2o1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:34007,Cc1cc2nc(COc3ccc(NC(=O)/C=C/c4ccccc4)cc3)cc(=O)n2o1,-5.92371
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)ccc4c3)C2)cc1Cl,2.49054765230202,HIT211462253,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)ccc4c3)C2)cc1Cl,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:38612,Cc1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)ccc4c3)C2)cc1Cl,-5.94781
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)C2)c(C)c1,2.5012043108021,HIT211467968,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)C2)c(C)c1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:14755,Cc1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)C2)c(C)c1,-6.47018
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cc4c(cc3C)NC(=O)C(C)O4)C2)c(C)c1,2.4879438125171616,HIT211468176,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cc4c(cc3C)NC(=O)C(C)O4)C2)c(C)c1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:15003,Cc1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3cc4c(cc3C)NC(=O)[C@@H](C)O4)C2)c(C)c1,-6.69841
CC(=NNC(=O)c1cc2ccccc2cc1O)c1cccc2ccccc12,1.5858580680035181,HIT211497503,C/C(=N/NC(=O)c1cc2ccccc2cc1O)c1cccc2ccccc12,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:17067,C/C(=N/NC(=O)c1cc2ccccc2cc1O)c1cccc2ccccc12,-5.97128
Cc1ccc(-n2c(C=Cc3coc4ccc(Cl)cc4c3=O)nc3ccccc3c2=O)cc1,0.4554680665946844,HIT211502651,Cc1ccc(-n2c(/C=C/c3coc4ccc(Cl)cc4c3=O)nc3ccccc3c2=O)cc1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:1631,Cc1ccc(-n2c(/C=C/c3coc4ccc(Cl)cc4c3=O)nc3ccccc3c2=O)cc1,-6.09144
N#Cc1ccc(N2CCC3(CO)CN(C(=O)Cc4c[nH]c5ccccc45)CC3C2)cc1C(F)(F)F,1.8477096371299413,HIT211730803,N#Cc1ccc(N2CC[C@@]3(CO)CN(C(=O)Cc4c[nH]c5ccccc45)C[C@H]3C2)cc1C(F)(F)F,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:37935,N#Cc1ccc(N2CC[C@@]3(CO)CN(C(=O)Cc4c[nH]c5ccccc45)C[C@H]3C2)cc1C(F)(F)F,-6.03696
N#Cc1ccc(N2CCC3(CO)CN(C(=O)c4ccc5ccccc5n4)CC3C2)cc1C(F)(F)F,1.8607637847323417,HIT211730811,N#Cc1ccc(N2CC[C@@]3(CO)CN(C(=O)c4ccc5ccccc5n4)C[C@H]3C2)cc1C(F)(F)F,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:37943,N#Cc1ccc(N2CC[C@@]3(CO)CN(C(=O)c4ccc5ccccc5n4)C[C@H]3C2)cc1C(F)(F)F,-6.60139
O=C(NCCc1ccccc1)N1C2CCC1Cn1c(nn(Cc3ccccc3)c1=O)C2,1.176011547699503,HIT211734596,O=C(NCCc1ccccc1)N1[C@H]2CC[C@@H]1Cn1c(nn(Cc3ccccc3)c1=O)C2,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:8388,O=C(NCCc1ccccc1)N1[C@@H]2CC[C@H]1Cc1nn(Cc3ccccc3)c(=O)n1C2,-5.9324
